location,timestamp,pm2_5,pm10,co,no2,o3,so2,aqi,air_quality
Bandung,2025-12-29 04:00:00,4.19,12.16,90.71,0.2,36.13,0.15,1.0,Good
Bandung,2025-12-29 05:00:00,4.56,14.66,86.17,0.14,37.46,0.15,1.0,Good
Bandung,2025-12-29 06:00:00,5.0,16.95,81.8,0.11,38.29,0.15,1.0,Good
Bandung,2025-12-29 07:00:00,5.47,20.15,77.75,0.09,39.05,0.16,2.0,Fair
Bandung,2025-12-29 08:00:00,5.84,23.16,74.93,0.07,39.14,0.16,2.0,Fair
Bandung,2025-12-29 09:00:00,6.13,25.41,73.51,0.07,39.05,0.17,2.0,Fair
Bandung,2025-12-29 10:00:00,6.35,27.03,74.0,0.12,39.01,0.18,2.0,Fair
Bandung,2025-12-29 11:00:00,6.43,27.62,76.16,0.23,38.64,0.2,2.0,Fair
Bandung,2025-12-29 12:00:00,6.42,27.51,77.94,0.31,38.46,0.22,2.0,Fair
Bandung,2025-12-29 13:00:00,6.32,26.35,79.21,0.36,38.45,0.23,2.0,Fair
Bandung,2025-12-29 14:00:00,6.2,24.88,80.58,0.39,38.43,0.23,2.0,Fair
Bandung,2025-12-29 15:00:00,6.09,23.52,83.39,0.47,38.47,0.24,2.0,Fair
Bandung,2025-12-29 16:00:00,6.01,22.26,88.86,0.64,38.21,0.29,2.0,Fair
Bandung,2025-12-29 17:00:00,5.98,21.31,94.68,0.8,37.76,0.33,2.0,Fair
Bandung,2025-12-29 18:00:00,5.86,20.54,95.76,0.82,37.56,0.32,2.0,Fair
Bandung,2025-12-29 19:00:00,5.51,19.82,82.41,0.37,38.19,0.21,1.0,Good
Bandung,2025-12-29 20:00:00,5.41,19.25,81.6,0.34,38.27,0.18,1.0,Good
Bandung,2025-12-29 21:00:00,5.34,18.69,82.96,0.37,38.25,0.18,1.0,Good
Bandung,2025-12-29 22:00:00,5.27,18.08,84.6,0.41,38.46,0.18,1.0,Good
Bandung,2025-12-29 23:00:00,5.23,17.44,88.43,0.51,38.31,0.19,1.0,Good
Bandung,2025-12-30 00:00:00,5.2,16.77,92.7,0.62,38.07,0.2,1.0,Good
Bandung,2025-12-30 01:00:00,5.01,15.38,97.27,0.73,37.72,0.21,1.0,Good
Bandung,2025-12-30 02:00:00,4.75,13.52,102.35,0.82,37.41,0.21,1.0,Good
Bandung,2025-12-30 03:00:00,4.45,11.69,105.4,0.83,37.32,0.19,1.0,Good
Bandung,2025-12-30 04:00:00,4.13,9.93,104.39,0.71,37.4,0.17,1.0,Good
Bandung,2025-12-30 05:00:00,3.78,8.55,98.92,0.53,37.78,0.13,1.0,Good
Bandung,2025-12-30 06:00:00,3.47,7.53,92.52,0.37,38.13,0.1,1.0,Good
Bandung,2025-12-30 07:00:00,3.13,6.72,84.77,0.23,38.57,0.08,1.0,Good
Bandung,2025-12-30 08:00:00,2.89,6.06,81.81,0.21,38.21,0.07,1.0,Good
Bandung,2025-12-30 09:00:00,2.75,5.52,83.0,0.28,37.67,0.08,1.0,Good
Bandung,2025-12-30 10:00:00,2.65,5.1,85.72,0.4,37.21,0.09,1.0,Good
Bandung,2025-12-30 11:00:00,2.55,4.74,87.88,0.49,36.79,0.1,1.0,Good
Bandung,2025-12-30 12:00:00,2.42,4.35,88.64,0.54,36.36,0.11,1.0,Good
Bandung,2025-12-30 13:00:00,2.29,3.95,89.54,0.59,35.88,0.11,1.0,Good
Bandung,2025-12-30 14:00:00,2.18,3.58,92.41,0.68,35.22,0.11,1.0,Good
Bandung,2025-12-30 15:00:00,2.07,3.2,96.6,0.79,34.32,0.11,1.0,Good
Bandung,2025-12-30 16:00:00,1.92,2.8,101.49,0.91,33.17,0.11,1.0,Good
Bandung,2025-12-30 17:00:00,1.77,2.48,106.91,1.03,32.0,0.11,1.0,Good
Bandung,2025-12-30 18:00:00,1.63,2.26,112.48,1.11,30.85,0.11,1.0,Good
Bandung,2025-12-30 19:00:00,1.5,2.1,119.56,1.19,29.65,0.11,1.0,Good
Bandung,2025-12-30 20:00:00,1.43,2.01,128.96,1.28,28.61,0.11,1.0,Good
Bandung,2025-12-30 21:00:00,1.45,2.06,141.15,1.42,27.76,0.12,1.0,Good
Bandung,2025-12-30 22:00:00,1.57,2.19,153.3,1.54,27.35,0.13,1.0,Good
Bandung,2025-12-30 23:00:00,1.82,2.46,168.09,1.72,27.11,0.14,1.0,Good
Bandung,2025-12-31 00:00:00,2.24,2.94,187.16,2.02,26.95,0.19,1.0,Good
Bandung,2025-12-31 01:00:00,2.9,3.7,205.59,2.36,26.92,0.25,1.0,Good
Bandung,2025-12-31 02:00:00,4.0,5.05,229.9,2.94,26.98,0.35,1.0,Good
Bandung,2025-12-31 03:00:00,5.65,7.06,261.48,3.67,28.08,0.5,1.0,Good
Bandung,2025-12-31 04:00:00,7.3,8.92,295.46,4.56,31.25,0.73,1.0,Good
Bandung,2025-12-31 05:00:00,8.07,9.75,321.85,5.01,35.31,0.85,1.0,Good
Bandung,2025-12-31 06:00:00,7.8,9.55,328.83,4.67,39.23,0.83,1.0,Good
Bandung,2025-12-31 07:00:00,7.16,9.16,322.5,3.88,42.24,0.75,1.0,Good
Bandung,2025-12-31 08:00:00,6.84,9.2,317.38,3.35,43.41,0.7,1.0,Good
Bandung,2025-12-31 09:00:00,6.53,9.14,313.07,3.02,43.0,0.64,1.0,Good
Bandung,2025-12-31 10:00:00,6.08,8.81,301.39,2.76,41.21,0.57,1.0,Good
Bandung,2025-12-31 11:00:00,5.27,8.14,274.63,2.36,38.08,0.47,1.0,Good
Bandung,2025-12-31 12:00:00,4.45,7.42,240.5,1.99,34.6,0.4,1.0,Good
Bandung,2025-12-31 13:00:00,3.8,6.76,209.15,1.71,32.27,0.32,1.0,Good
Bandung,2025-12-31 14:00:00,3.21,6.07,180.54,1.38,31.16,0.26,1.0,Good
Bandung,2025-12-31 15:00:00,2.72,5.42,153.52,1.04,30.86,0.21,1.0,Good
Bandung,2025-12-31 16:00:00,2.33,4.73,131.46,0.79,31.06,0.18,1.0,Good
Bandung,2025-12-31 17:00:00,2.01,4.06,117.35,0.64,31.4,0.16,1.0,Good
Bandung,2025-12-31 18:00:00,1.77,3.51,108.23,0.56,31.6,0.14,1.0,Good
Bandung,2025-12-31 19:00:00,1.62,3.21,101.76,0.5,31.83,0.14,1.0,Good
Bandung,2025-12-31 20:00:00,1.57,3.2,97.71,0.48,31.95,0.14,1.0,Good
Bandung,2025-12-31 21:00:00,1.55,3.24,95.24,0.46,31.88,0.14,1.0,Good
Bandung,2025-12-31 22:00:00,1.53,3.28,93.9,0.45,31.82,0.14,1.0,Good
Bandung,2025-12-31 23:00:00,1.5,3.17,93.09,0.43,31.65,0.13,1.0,Good
Bandung,2026-01-01 00:00:00,1.44,3.0,92.04,0.42,31.54,0.13,1.0,Good
Bandung,2026-01-02 01:00:00,0.94,2.52,83.62,0.28,35.35,0.07,1.0,Good
Bandung,2026-01-02 02:00:00,0.87,2.42,81.47,0.22,35.22,0.06,1.0,Good
Bandung,2026-01-02 03:00:00,0.81,2.33,78.89,0.15,35.19,0.05,1.0,Good
Bandung,2026-01-02 04:00:00,0.81,2.31,77.92,0.09,35.34,0.05,1.0,Good
Bandung,2026-01-02 05:00:00,0.84,2.36,76.94,0.07,35.12,0.05,1.0,Good
Bandung,2026-01-02 06:00:00,0.88,2.44,75.88,0.06,34.59,0.04,1.0,Good
Bandung,2026-01-02 07:00:00,0.9,2.56,75.02,0.06,33.96,0.04,1.0,Good
Bandung,2026-01-02 08:00:00,0.9,2.66,74.34,0.06,33.42,0.04,1.0,Good
Bandung,2026-01-02 09:00:00,0.93,2.76,76.45,0.11,33.03,0.06,1.0,Good
Bandung,2026-01-02 10:00:00,0.96,2.62,80.72,0.24,32.93,0.09,1.0,Good
Bandung,2026-01-02 11:00:00,0.99,2.31,86.29,0.44,32.83,0.12,1.0,Good
Bandung,2026-01-02 12:00:00,1.05,2.05,92.42,0.66,32.76,0.16,1.0,Good
Bandung,2026-01-02 13:00:00,1.07,1.79,96.97,0.84,32.11,0.17,1.0,Good
Bandung,2026-01-02 14:00:00,1.05,1.56,100.38,0.91,31.47,0.15,1.0,Good
Bandung,2026-01-02 15:00:00,0.99,1.36,104.06,0.89,30.34,0.13,1.0,Good
Bandung,2026-01-02 16:00:00,0.95,1.27,110.96,0.9,28.43,0.11,1.0,Good
Bandung,2026-01-02 17:00:00,1.0,1.37,120.42,0.98,26.13,0.1,1.0,Good
Bandung,2026-01-02 18:00:00,1.08,1.51,126.04,1.03,23.92,0.1,1.0,Good
Bandung,2026-01-02 19:00:00,1.11,1.64,124.32,1.01,22.22,0.1,1.0,Good
Bandung,2026-01-02 20:00:00,1.08,1.78,116.77,0.93,21.18,0.11,1.0,Good
Bandung,2026-01-02 21:00:00,1.1,1.94,107.88,0.84,20.78,0.11,1.0,Good
Bandung,2026-01-02 22:00:00,1.17,2.16,103.02,0.79,20.75,0.11,1.0,Good
Bandung,2026-01-02 23:00:00,1.31,2.51,104.91,0.81,20.72,0.13,1.0,Good
Bandung,2026-01-03 00:00:00,1.45,2.85,112.03,0.89,20.68,0.14,1.0,Good
Bandung,2026-01-03 01:00:00,1.66,3.35,122.21,0.96,20.71,0.17,1.0,Good
Bandung,2026-01-03 02:00:00,1.83,3.72,131.83,0.96,21.14,0.19,1.0,Good
Bandung,2026-01-03 03:00:00,1.96,3.99,139.21,0.9,22.47,0.2,1.0,Good
Bandung,2026-01-03 04:00:00,2.02,3.93,147.18,0.84,24.9,0.19,1.0,Good
Bandung,2026-01-03 05:00:00,2.19,4.1,156.27,0.81,27.52,0.19,1.0,Good
Bandung,2026-01-03 06:00:00,2.44,4.39,163.36,0.76,29.96,0.18,1.0,Good
Bandung,2026-01-03 07:00:00,2.51,4.41,164.11,0.66,31.63,0.17,1.0,Good
Bandung,2026-01-03 08:00:00,2.36,4.21,160.39,0.57,32.12,0.15,1.0,Good
Bandung,2026-01-03 09:00:00,2.11,3.91,156.73,0.52,32.03,0.13,1.0,Good
Bandung,2026-01-03 10:00:00,1.94,3.87,155.79,0.51,31.87,0.13,1.0,Good
Bandung,2026-01-03 11:00:00,2.02,4.14,160.44,0.59,31.59,0.14,1.0,Good
Bandung,2026-01-03 12:00:00,2.18,4.35,167.62,0.7,31.23,0.16,1.0,Good
Bandung,2026-01-03 13:00:00,2.41,4.54,176.08,0.83,30.76,0.18,1.0,Good
Bandung,2026-01-03 14:00:00,2.65,4.57,184.47,0.95,30.55,0.2,1.0,Good
Bandung,2026-01-03 15:00:00,2.85,4.52,192.51,1.03,30.76,0.21,1.0,Good
Bandung,2026-01-03 16:00:00,2.99,4.4,201.09,1.09,31.75,0.23,1.0,Good
Bandung,2026-01-03 17:00:00,3.3,4.6,210.79,1.19,32.62,0.27,1.0,Good
Bandung,2026-01-03 18:00:00,3.81,5.06,222.59,1.36,32.92,0.34,1.0,Good
Bandung,2026-01-03 19:00:00,4.6,6.28,236.94,1.57,32.77,0.43,1.0,Good
Bandung,2026-01-03 20:00:00,5.51,7.8,251.29,1.78,32.38,0.53,1.0,Good
Bandung,2026-01-03 21:00:00,6.42,9.09,266.0,1.99,32.15,0.61,1.0,Good
Bandung,2026-01-03 22:00:00,7.28,10.08,280.56,2.2,32.02,0.69,1.0,Good
Bandung,2026-01-03 23:00:00,8.03,10.61,291.24,2.39,32.14,0.8,1.0,Good
Bandung,2026-01-04 00:00:00,8.76,11.0,298.28,2.51,32.96,0.98,1.0,Good
Bandung,2026-01-04 01:00:00,8.83,10.45,288.68,2.34,36.24,1.13,1.0,Good
Bandung,2026-01-04 02:00:00,9.9,11.45,296.28,2.65,39.99,1.29,1.0,Good
Bandung,2026-01-04 03:00:00,11.1,12.65,306.33,2.85,44.19,1.4,2.0,Fair
Bandung,2026-01-04 04:00:00,12.39,14.04,309.16,2.59,50.09,1.43,2.0,Fair
Bandung,2026-01-04 05:00:00,14.27,16.07,308.75,2.19,56.73,1.42,2.0,Fair
Bandung,2026-01-04 06:00:00,15.77,17.59,302.61,1.71,62.57,1.32,2.0,Fair
Bandung,2026-01-04 07:00:00,16.99,18.87,296.04,1.35,67.12,1.21,2.0,Fair
Bandung,2026-01-04 08:00:00,17.56,19.54,290.31,1.25,69.07,1.13,2.0,Fair
Bandung,2026-01-04 09:00:00,17.47,19.51,285.4,1.23,69.42,1.04,2.0,Fair
Bandung,2026-01-04 10:00:00,16.93,18.98,280.72,1.26,68.56,0.95,2.0,Fair
Bandung,2026-01-04 11:00:00,15.93,17.99,276.48,1.28,66.36,0.88,2.0,Fair
Bandung,2026-01-04 12:00:00,14.78,16.82,272.13,1.16,63.7,0.8,2.0,Fair
Bandung,2026-01-04 13:00:00,13.36,15.34,262.27,0.94,61.23,0.7,2.0,Fair
Bandung,2026-01-04 14:00:00,12.14,14.1,257.06,0.88,58.74,0.62,2.0,Fair
Bandung,2026-01-04 15:00:00,11.27,13.21,254.2,0.86,56.95,0.56,2.0,Fair
Bandung,2026-01-04 16:00:00,10.73,12.65,253.74,0.88,55.65,0.51,2.0,Fair
Bandung,2026-01-04 17:00:00,10.54,12.47,255.33,0.91,54.74,0.49,2.0,Fair
Bandung,2026-01-04 18:00:00,10.48,12.41,257.39,0.92,54.23,0.48,2.0,Fair
Bandung,2026-01-04 19:00:00,10.53,12.48,261.08,0.97,53.62,0.48,2.0,Fair
Bandung,2026-01-04 20:00:00,10.66,12.68,266.86,1.07,52.76,0.48,2.0,Fair
Bandung,2026-01-04 21:00:00,10.94,13.05,273.92,1.18,51.93,0.48,2.0,Fair
Bandung,2026-01-04 22:00:00,11.29,13.48,280.94,1.29,51.33,0.49,2.0,Fair
Bandung,2026-01-04 23:00:00,11.6,13.84,286.31,1.36,51.0,0.49,2.0,Fair
Bandung,2026-01-05 00:00:00,11.8,14.05,288.98,1.41,51.15,0.51,2.0,Fair
Bandung,2026-01-05 01:00:00,11.68,13.79,277.64,1.03,53.37,0.49,2.0,Fair
Bandung,2026-01-05 02:00:00,12.56,14.63,274.84,0.75,56.92,0.45,2.0,Fair
Bandung,2026-01-05 03:00:00,14.44,16.47,273.68,0.51,61.55,0.42,2.0,Fair
Bandung,2026-01-05 04:00:00,16.22,18.05,267.21,0.35,65.24,0.38,2.0,Fair
Bandung,2026-01-05 05:00:00,18.18,19.84,261.06,0.28,67.12,0.34,2.0,Fair
Bandung,2026-01-05 06:00:00,20.62,22.22,258.65,0.25,68.89,0.31,2.0,Fair
Bandung,2026-01-05 07:00:00,22.32,23.89,255.88,0.25,69.93,0.29,2.0,Fair
Bandung,2026-01-05 08:00:00,22.64,24.2,250.9,0.25,69.48,0.26,2.0,Fair
Bandung,2026-01-05 09:00:00,21.77,23.31,244.19,0.28,67.65,0.24,2.0,Fair
Bandung,2026-01-05 10:00:00,20.21,21.75,238.08,0.35,64.79,0.22,2.0,Fair
Bandung,2026-01-05 11:00:00,18.49,20.04,233.62,0.43,61.67,0.22,2.0,Fair
Bandung,2026-01-05 12:00:00,16.97,18.5,229.15,0.47,59.1,0.21,2.0,Fair
Bandung,2026-01-05 13:00:00,15.81,17.34,226.09,0.48,57.45,0.21,2.0,Fair
Bandung,2026-01-05 14:00:00,15.55,17.1,229.79,0.5,56.52,0.24,2.0,Fair
Bandung,2026-01-05 15:00:00,16.07,17.72,242.34,0.58,55.92,0.32,2.0,Fair
Bandung,2026-01-05 16:00:00,16.99,18.76,259.4,0.76,55.81,0.42,2.0,Fair
Bandung,2026-01-05 17:00:00,17.64,19.44,269.89,0.87,56.51,0.48,2.0,Fair
Bandung,2026-01-05 18:00:00,18.05,19.87,274.9,0.89,57.16,0.49,2.0,Fair
Bandung,2026-01-05 19:00:00,17.95,19.74,276.31,0.88,57.79,0.52,2.0,Fair
Bandung,2026-01-05 20:00:00,17.81,19.59,278.43,0.9,58.32,0.56,2.0,Fair
Bandung,2026-01-05 21:00:00,18.3,20.12,284.5,0.93,58.57,0.6,2.0,Fair
Bandung,2026-01-05 22:00:00,18.87,20.73,289.0,0.94,58.64,0.62,2.0,Fair
Bandung,2026-01-05 23:00:00,19.3,21.15,289.36,0.9,59.29,0.63,2.0,Fair
Bandung,2026-01-06 00:00:00,19.42,21.18,283.66,0.86,60.71,0.65,2.0,Fair
Bandung,2026-01-06 01:00:00,17.27,18.65,246.74,0.53,63.62,0.58,2.0,Fair
Bandung,2026-01-06 02:00:00,16.5,17.78,239.03,0.44,64.94,0.57,2.0,Fair
Bandung,2026-01-06 03:00:00,16.59,17.85,240.18,0.36,66.54,0.58,2.0,Fair
Bandung,2026-01-06 04:00:00,17.87,19.16,245.81,0.27,69.36,0.61,2.0,Fair
